12 de janeiro de 2022,50,Coco Bambu Bahia,Milena e Derisvaldo parabéns pelo excelente atendimento e qualidade. Recomendo e retornaremos muito em breve
9 de janeiro de 2022,50,Matriz eh matriz!!,Eh o melhor coco bambu de todos… e a lagosta eh enorme!! Vale a pena conhecer para quem já gosta do restaurante de São Paulo!!
2 de janeiro de 2022,50,Jantar com a filha,Nossa!!! Que comida maravilhosa!!!! Parabéns pela ótima comida e pelo ótimo atendimento 👏👏Sim 👏👏
2 de janeiro de 2022,50,Jantar,"Atendimento expecional, garçom Ed Carlos muito simpático e comida ótima! Ambiente agradável e muito receptivos."
27 de dezembro de 2021,50,Perfeito atendimento.,Excelente atendimento e comida impecável. Fui atentado pelo José e foi muito bom. Recomendo a todos que vierem a Beira Mar de Fortaleza!
24 de dezembro de 2021,50,Almoço e Happy hour,JOSE me atendeu muito bem e está de parabéns todo o atendimento bem como toda a atenção data e presteza no entendimento e explicacoes
24 de dezembro de 2021,50,"Excelente serviço, ambiente e comida","Ótimo atendimento no Coco Bambu Beira Mar pelo garçom José, ele oferece excelente recomendações de pratos e bebidas. O ambiente é bem agradável e a comida é deliciosa."
21 de dezembro de 2021,50,Excelente serviço e comida maravilhosa,"Ambiente muito familiar. Excelente serviço, o garçom foi fantástico do início ao fim, José, e a comida excelente. Recomendo se estiver em Fortaleza!"
20 de dezembro de 2021,50,Jantar em família nas férias,"Excelente atendimento no restaurante da Beira Mar, ambiente agradável, música excelente, comida muito saborosa e o atendimento de altíssima qualidade, em especial ao.funcionario Júnior, que com sua gentileza nos proporcionou uma excelente noite de jantar em família!!!!"
20 de dezembro de 2021,50,Aniversário do esposo,Nota MIL para o atendimento. Comida maravilhosa. Garçons muito atenciosos e educados! Excelente ambiente
20 de dezembro de 2021,50,Almoço,"Excelente espaço, comida e atendimento. A atenção concedida pelo garçom França fez todo o diferencial a experiência :)"
20 de dezembro de 2021,50,Almoço,Atendimento incrível por parte de todo o restaurante principal pelo garçom França que foi altamente atencioso.
20 de dezembro de 2021,50,Férias,"Qualidade e tradição, ambiente limpo e aconchegante, atendimento espetacular, em especial do garçom França que somou demais na experiência positiva. Boas lembranças de Fortaleza."
20 de dezembro de 2021,50,Almoço,"Atendimento de qualidade pelo França, muito responsável e cuidadoso. Ambientação ótima para qualquer tipo de visita!!! Super recomendo, comida maravilhosa"
20 de dezembro de 2021,50,Passeio,"Música ao vivo perfeita, comida incrível e o atendimento do garçom França foi referência de bom atendimento!"
18 de dezembro de 2021,50,Férias em Fortaleza,Foi muito bom e o atendimento foi bem legal. Fomos atendidos pelo França!!! Gente boa demais! Comida sensacional!
18 de dezembro de 2021,50,Ferias em Fortaleza,"Atendimento excepcional com música de qualidade. Além do atendimento do garçom Franca, que nos atende de maneira impecável. Super indico!"
18 de dezembro de 2021,50,Férias no Ceará,"Excelência no atendimento, especialmente pelo garçom França. Comida e ambiente excepcionais! Simplesmente maravilhoso!"
16 de dezembro de 2021,50,Férias,Excelente atendimento do garçom frança! Obrigada por todo cuidado! Indico de olhos fechados.... .........
16 de dezembro de 2021,50,Férias,"Atendente França foi muito receptivo, atendendo com bastante cordialidade e presteza. Boa música, boa climatização e ambiente agradável."
13 de dezembro de 2021,50,Jantar Maravilhoso,"Foram super receptivos, atendimento impecável e comida boa espetacular! Fomos atendidos pelo garçom França, um querido super atencioso e educado, nos ajudou a escolher o prato e estava sempre disponível! Voltarei mais vezes!"
12 de dezembro de 2021,40,Só falta animar a música. Obg a Ana na entrada e Neto garçom. 👏👏👏,"Só falta animar a música ao vivo. Muita MPB desanimada para um Domingo. Poderia animar um pouco mais, embora o cantor tocasse bem. De resto, excelente, como sempre. 👍"
11 de dezembro de 2021,40,Recomendo,"Além dos pratos maravilhosos, o ambiente é bem agradável e bonito. Fica em frente ao calçadão da beira mar com ambientes climatizado e ao ar livre. Atendimento bom e preços moderados. Recomendo."
9 de dezembro de 2021,50,Confraternização natalina,O nosso atendente Michael é muito atencioso e dedicado. Fazendo nos sentir em um ambiente bem agradável
9 de dezembro de 2021,50,Almoço,"Uma delícia, chegou tudo muito rápido e o garçom França foi totalmente atencioso. Sobremesa estava ótima e voltaremos em breve."
9 de dezembro de 2021,50,Almoço,"Atendimento ótimo, principalmente do garçom França e Levi muito bom. Espaço bom com boa comida!!!!!!!"
8 de dezembro de 2021,50,Férias,"Ótimo atendimento do garçom França, atencioso, educado e prestativo. Comida boa! Ambiente agradável. Excelente qualidade e atendimento."
8 de dezembro de 2021,50,Saborosa,Comida maravilhosa Só não gostei de ver vários aparelhos de TV ligadaos fazendo propaganda do Coco bambu. Para onde olhava tinha um.
4 de dezembro de 2021,50,Almoço,"Ótimo atendimento do garçom ray, o clima tava agradável, a música tava boa, a comida tava gostosa, me senti encantado"
4 de dezembro de 2021,50,Almoço em família,"Tudo perfeito. Garçom França excelente ! Comida deliciosa, música muito boa, ambiente agradável. Nota 10."
4 de dezembro de 2021,50,Almoço em família,"Atendimento do garçom França excelente, muito atencioso. Comida deliciosa, ambiente e música muito bons."
3 de dezembro de 2021,50,Viagem em Família,"Nota 10, atendimento excelente com Sr França, simpático e atencioso conosco, tivemos até um agradecimento. Amamos o atendimento! Boa música, ambiente excelente, comida ótima. É o melhor de todos!"
1 de dezembro de 2021,50,Recomendo fortemente,"Excelente lugar. Aguardamos cerca de 30min para nos sentarmos e acabamos pegando lugar no deck superior, com vista ao mãe. O prato foi Camarão Iracema, que é simplesmente delicioso. Voltaria com certeza, se fosse moradora da cidade."
30 de novembro de 2021,50,Almoço perfeito,Great surprise!! O espaço com o serviço de apoio maravilhoso pratos deliciosos Sr França completou. Amei.
30 de novembro de 2021,50,Almoço,Atendimento garçom franga super atencioso!! Ótimo espaço boa música lugar super aconchegante nota 1000
29 de novembro de 2021,50,Almoço em família,"experiência maravilhosa! comida excelente diante de uma vista linda! fomos atendidos pelo garçom França. não tenho palavras: atencioso, profissional e de uma gentileza ímpar. estou de férias há 6 dias no CE e certamente foi uma das melhores experiências q tive aqui. recomendo!"
28 de novembro de 2021,50,Aniversário Enrique,"Excelente! Comida boa, atendimento bom e o aniversariante ainda ganhou sobremesa! Garçom Michael é top!"
28 de novembro de 2021,50,Passeio,"Atendimento do garçom França excelente! Drink ótimo, comida deliciosa, muito bem servida! Local lindo, equipe acolhedora. Recomendo!"
28 de novembro de 2021,50,Aniversário,"Atendimento maravilhoso, o garçom. França foi mto atencioso e a comida como sempre maravilhosa! Com certeza voltaremos"
28 de novembro de 2021,50,Almoço a passeio,"Início do atendimento excelente, garçom França atencioso e dedicado, finalizou o atendimento com presteza e educação, nota 10 pra comida e atendimento."
27 de novembro de 2021,50,Visita a fortaleza,Garçom França com atendimento excelente. Comida maravilhosa! Retornaremos com certeza! Ótima música!
27 de novembro de 2021,50,Almoço romantico,"Pratos bem servidos e gostosos. O garcom França, que nos atendeu, foi muito gentil e atencioso. Indico super! E a vista não tenho nem palavras!"
27 de novembro de 2021,50,RECOMENDO,"Excelente restaurante, super recomendo a quem for a Fortaleza, vale muito a pena, fomos e foi excelente."
26 de novembro de 2021,50,Almoço Romântico rs,"Excelente almoço, prato maravilhoso e preparo rápido. Show, de atendimento do França. Que vista maravilhosa...."
26 de novembro de 2021,50,Almoço romântico,Perfeito atendimento desde a recepção a refeição garçon França super atencioso. Vista perfeita e música agradável
26 de novembro de 2021,50,Ferias,"Ambiente muito agradável, atendimento excelente em especial com o garçom França. Vista incrível… show"
26 de novembro de 2021,50,Almoço com amigas,"Atendimento com o garçom França, ótimo atendimento e comida deliciosa. Ambiente agradável , espero em breve estar de volta."
26 de novembro de 2021,50,Almoço com amigas,"Excelente atendimento do garçom França, espaço e estrutura maravilhosa. Comida gostosa. Pretendemos retornar ao local."
26 de novembro de 2021,50,Almoço com as amigas,"Atendimento do garçom França, prestativo é super atencioso. Amamos o ambiente e a comida, retornaremos em breve"
24 de novembro de 2021,50,Jantar com família,"Atendimento do garçom frança muito bom, bem atencioso e a comida bem saborosa. Ambiente agradável..."
24 de novembro de 2021,50,Almoço,"Atendimento excelente pelo garçom França. Ambiente muito aconchegante, comida deliciosa, super recomendo para todos que desejem ter uma experiência incrível."
24 de novembro de 2021,50,Almoço em fortaleza,"Um espaço maravilhoso e um atendimento excelente, Garçom França super prestativo e atencioso. Gratidão"
23 de novembro de 2021,50,Happy hour em Fortaleza :),"Excelente atendimento do nosso garçom França, com uma surpresa linda no final, dos gêmeos que estão chegando. Amei!"
15 de novembro de 2021,50,Lugar perfeito,"Restaurante atencioso e com cardápio muito amplo e com ótima qualidade Equipe nota 10, fins de semana tem fila de espera principalmente após 19:00"
10 de novembro de 2021,50,Avaliação,"Prato excelente como o tempero, sabor, atendeu nossa espectativa, Cerveja Gelada , drink muito bem preparado, atendimento muito bom, atendente Edcarlos muito atencioso e educado."
28 de outubro de 2021,50,Ótimo atendimento!,"Atendimento impecável do atendente Flávio. Muito atencioso e educado! Pedimos opiniões sobre os pratos e foi sincero, adoramos nosso pedido."
28 de outubro de 2021,50,Visita,"Ambiente, comida e funcional mt agradáveis. O garçom Flavio é muito simpático e educado!! A comida é otima mas a maioria doa pratos pra duas pessoas então sobra bem"
27 de outubro de 2021,50,Ótimo,"Comida excelente, atendimento cortês e local muito agradável. Seguem as normas de segurança e atendem seus clientes com agilidade. Se muitos restaurantes seguissem o exemplo, teríamos muitas opções para degustar um bom prato."
27 de outubro de 2021,50,"Perfeito, como sempre.","Ambiente limpo, fresco, garçons educados e rápidos, comida de excelente sabor e qualidade. Quantidades fartas e preços justos. Seguem todos os protocolos de saúde. Cardápio por QR code."
26 de outubro de 2021,50,Retornando a regional CE,O garçom Michael mto atencioso e prestativo!!! Melhor atendimento da rede Coco Bambu! Vista privilegiada em pleno almoço…
23 de outubro de 2021,50,Pratos de qualidade,"Os pratos de camarão são bem elaborados . Aparentemente parecem caros mas servem várias pessoas. Se vc. quer pratos mais em conta peça pratos das promoções. Só lamento eles cobrarem R$ 15,00 para estacionar ."
14 de outubro de 2021,50,Happy hour no dia de aniversário!,"Ficamos muito satisfeitos com as bebidas e comidas servidas, e em especial com o atendimento do garçom Diego, que foi muito gentil. Recomendamos a visita!"
11 de outubro de 2021,50,Atendimento do Flávio muito bacana nota 10 sem defeitos.,"Atendimento do Flávio muito bom, é um exemplo de profissional, tudo muito bom, local, comida e os profissionais ao redor."
5 de outubro de 2021,50,Ótima opção à beira mar,Casa linda e uma excelente localização! Excelente opção a beira mar! Os pratos com camarões são deliciosos! E todo dia tem happy hour até as 19:30h...cardápio selecionado por metade do preço! Recomendo 👏🏼
1 de outubro de 2021,50,Jantar especial com atendimento nota mil,"Tudo muito bom! Comida maravilhosa e atendimento excepcional do Igo, muito atencioso e prestativo! Adoramos a noite e o jantar!"
1 de outubro de 2021,50,Happy hour,"Padrão altissimo de sempre e atendimento diferenciado pelo França, garçom atento, atencioso e educado."
1 de outubro de 2021,50,Top!,"Almoço animado com dj, comida e atendimento excelente do França. Nao deixe de pedir a cocada ao forno com sorvete! Inesquecível!"
30 de setembro de 2021,50,Atendimento fora de série,"Chegamos em cima da hora, com medo de nao conseguir mesas, mas o garçom Michael conseguiu nos receber e acomodar a todos. O Camaro Internacional estava no mesmo nível elevado de sempre, bem como os drinks. Retornaremos com certeza!"
30 de setembro de 2021,50,Jantar de Aniversário Amanda,"Ambiente incrível, comida ideal, sem palavras. Atendimento excelente do França! Recomendo demais esse lugarb"
30 de setembro de 2021,50,Jantar,Muito bom atendimento do garçom França! Música muito agradável! Comida maravilhosa! Sobremesa espetacular! Retornarei!
30 de setembro de 2021,50,Jantar,"França garçom, ótimo atendimento, jantar estava delicioso e uma sobremesa muito gostosa! A música estava ótima! O DJ d"
30 de setembro de 2021,50,Happy depois de um dia tenso,"Happy hour: som ótimo, comida boa, bebida gelada. E o atendimento mais que especial do Fernando, solícito, bem humorado e atencioso o tempo todo. 🥰"
30 de setembro de 2021,50,Jantar no coco bambu,"Ótimo! O garçom Arthur, foi super atencioso, e a comida estava deliciosa, preço super justo. E a comida é super bem servida!"
30 de setembro de 2021,50,Primeira vez,Atendimento incrível! Charles nos atendeu muito bem! A comida estava muito boa. Muito bem servido. Voltaremos mais vezes!
29 de setembro de 2021,50,Jantar lua de mel!!!!!,"Comida excelente, ambiente agradável e atendimento excepcional do garçom Michael com muita simpatia e presteza."
29 de setembro de 2021,50,Reunião de amigos,"Muito bom o atendimento pelo Michael,o pedido foi perfeito…e ele fez a gentileza até na água,a comida estava no ponto e foi bem rápido o atendimento."
29 de setembro de 2021,50,Elogio - garçom Arthur,"Gostaria de elogio o atendimento do garçom Arthur que foi sensacional, um rapaz super atencioso e educado."
29 de setembro de 2021,50,Tudo delicioso!,"Comida excelente, vista incrível. Muito bem atendida pelo garçom Michael. As fotos da praia ficaram lindas."
29 de setembro de 2021,50,Bom tempo em coco bambu,"Ótimo comida , Michael um rapaz muito simpático . amei conhece esse restaurante . Voltarei muita vezes"
29 de setembro de 2021,40,Restaurante,Muito bom restaurante. Comida boa. Sempre muito cheio. Quem for deve se programar para chegar cedo e assim evitar filas
28 de setembro de 2021,50,Aniversário da Gabriela,Comida maravilhosa Michael: atendimento maravilhoso Drink: muito doce Aniversário da Gabi foi muito agradável
28 de setembro de 2021,50,Lula a italiana,"Ponto da lula perfeito!!! Camarão sem miséria no prato novidade da casa, o camarão coco Brasil!! Valeu cada centavo!!!"
28 de setembro de 2021,50,Passeio,Atendimento de excelência. Garçon França super atencioso e simpático. Super recomendo. Ambiente super aconchegante. Bebidas e comidas muito boa.
28 de setembro de 2021,50,Passeio Em Fortaleza,"França muito atencioso conosco. O restaurante é ótimo, drinks deliciosos e porções muito bem servidas. Obrigada pelo atendimento."
28 de setembro de 2021,50,Férias,Atendimento Garçon França excelente Comida e música maravilhosa Quem vier não vai se arrepender Coco bambu beira mar
28 de setembro de 2021,50,Férias em fortaleza,"Estivemos no mes de setembro e 2021 em Fortaleza, fomos comer no coco bambu e fomos muitíssimo bem atendidas pelo garçom França a comida estava maravilhosa, e o atendimento foi ótimo. Coco bambu beira mar é imperdível! Recomendo a todos"
28 de setembro de 2021,50,Comemorar aniversário,Do início ao fina fui super bem atendido pelo Diego Miranda local super bonito música ao vivo e ótima qualidade super recomendo!!!!
28 de setembro de 2021,50,Muiito agradável!,"Comida maravilhosa, atendimento ótimo ( Sr Roberto um querido), gerente super atencioso e espaço muito bonito com vista pra orla de fortaleza. ótimo lugar pra com amigos e família!"
27 de setembro de 2021,50,Jantar em comemoração,"Excelente comida, ótimo atendimento do Garçon Charles. Ambiente perfeito climatizado e bebida gelada"
27 de setembro de 2021,50,Passeio final de tarde,"Ótimo atendimento pelo garçom França. Chopp gelado, ambiente agradável, comida boa. Recomendo a todos. Música boa e vários ambientes."
26 de setembro de 2021,50,Passeio,"Comida deliciosa, atendimento com o garçom França nota mil, happy hour delícia... tudo muito agradável!"
25 de setembro de 2021,50,Comemoração casamento civil,"Atendimento excelente! Nosso garçom foi o Diego, ótima comunicação e experiência. Coco Bambu sempre em alto nível!"
24 de setembro de 2021,50,Aniversário com amigos,"Ótimo ambiente, culinária impecável. Atendimento perfeito do garçom França. Boa música em um ambiente agradável."
24 de setembro de 2021,50,Aniversário,"Atendimento do França muito bom, super atencioso, simpático ,comida ótima veio rápida e qualidade muito boa"
24 de setembro de 2021,50,Aniversário de uma amiga!,"Fui atendida pelo Sr. França. Atendimento excepcional, muito atencioso e prestativo. Ficamos muito satisfeitos e voltaremos para ser atendidas por ele novamente."
24 de setembro de 2021,50,Restaurante favorito de fortaleza!,"Como sempre tudo maravilhoso. Fui muito bem atendida pelo Cristóvão. Os garçons sempre todos muito gentis. Amo a comida, ambiente e música."
24 de setembro de 2021,50,Maravilhoso !!,"Maravilhoso ! Comida deliciosa e farta ! Drinks deliciosos . Vários ambientes ! Tudo de excelente qualidade. Alguns preços são salgados , mas vale a pena pela qualidade , música e atendimento . Voltarei mais vezes , se Deus quiser."
23 de setembro de 2021,50,Passeio em família,"Atendimento excelente do garçom França, muito atencioso e gentil. Amamos, como sempre muito bom!! Fica apenas o desejo de retornar!!"
23 de setembro de 2021,50,Férias,Gostaria de parabenizar o atendimento do garçom França. Estou encantada com a simpatia e carinho dele
23 de setembro de 2021,50,Ínicio de namoro!,"Fomos atendidos pelo França, ambiente e atendimento perfeitos, comida padrão coco bambu, EXCELENTE!!"
22 de setembro de 2021,50,Happy hour romântico,"Atendimento sensacional (Garçom França me atendeu super bem), tivemos uma surpresa sensacional! Super recomendo!"
21 de setembro de 2021,50,Experiência topp,Experiência incrível e atendimento consegue surpreender todas as expectativas. Indico para quem venha conhecer o atendente Lima e o Marcos José.
21 de setembro de 2021,50,Elogio,"O Roberto e o Marcelo são maravilhosos! Nos atenderam muito bem! Mas, o estacionamento deveria ser gratuito para os clientes!"
20 de setembro de 2021,50,Jantar de férias,"Lugar absolutamente incrível! A vista é muito bonita do espaço externo, tanto de baixo quanto do terraço. A comida estava muito boa, ótimo apresentação, muito deliciosa e com um atendimento impecável do França! Recomendo fortemente!"
20 de setembro de 2021,50,Jantar de férias,Local extremamente agradável. O garçom França foi extrememte solícito e simpático. A apresentação e sabor dos pratos estavam com a qualidade Coco Bambu de sempre. Experiência incrível e recomendável.
20 de setembro de 2021,50,Comemorar final de um grande serviço,"Foi uma experiência inesquecível, com pratos maravilhosos um serviço excelente graças ao Alexandro que nos atendeu de maneira impecável. Muito obrigado!!!!"
20 de setembro de 2021,50,Viagem a trabalho,Excelente!!! Atendimento premium do Aleandro! Ótima música. Ambiente agradável e muito organizado!!!!
20 de setembro de 2021,50,Almoço,"Excelente atendimento do garçom França, está de parabéns. Comida sensacional, melhor prato com camarão que já comi."
20 de setembro de 2021,50,Almoço,Atendimento Garcon França fez toda a diferença. Ambiente perfeito para qualquer tipo de refeição. Recomendo
19 de setembro de 2021,50,Reencontro de nossa família.,"Fomos atendidos pelo garçom Wellington. Atendimento impecável, tudo muito perfeito, minha filha e meu genro residem em Fortaleza, e passar pelo Coco Bambu é parada obrigatória. Comida excelente, foi um domingo perfeito. Recomendo. Parabéns ao Wellington por sua presteza e cordialidade."
19 de setembro de 2021,50,Almoço entre amigos,"O garçom Noé muito atencioso, sabia bem do cardápio para ajudar e a comida chegou em um ótimo tempo."
19 de setembro de 2021,50,encontros,"espaço e estrutura incríveis, comida perfeita! atendimento do garçom Noé impecável! voltarei mais vezes!"
19 de setembro de 2021,50,Férias,"Fomos atendidos pelo Noé e foi uma experiência muito agradável, comida e estava excelente e o local muito aconchegante."
19 de setembro de 2021,50,Encontro passeio,"Noé foi muito atencioso, e rápido no atendimento. Comida veio muito boa, quente e saborosa, tudo bastante fresco!"
19 de setembro de 2021,50,Almoço,"Atendimento otimo, garçom França super educado e simpático, comida perfeita! Melhor moscow mule que já tomei"
19 de setembro de 2021,50,Nota mil excelente almoço e vista,"Na ocasião fui muito bem atendida pelo Lucas Encantada pela forma que foi atencioso, principalmente com minhas filhas"
18 de setembro de 2021,50,Ótimo ambiente,"Iuri garçom , muito atencioso ! Excelente profissional , ambiente ótimo , comida ótima , tudo perfeito! Música excelente"
18 de setembro de 2021,50,Pet friendly,"Boa música, atendimento e comida sempre excelentes! Para completar, ainda tem mimo para os amigos pet na área pet friendly. Acabo me sentindo em casa."
18 de setembro de 2021,50,Almoço,"Atendimento garçom França, muito simpático. Comida excelente e espaço agradável. Som ao vivo muito bom."
17 de setembro de 2021,50,Férias,"Atendimento maravilhoso, lugar agradável, pouco tempo de espera, garçom que nos atendeu muito atencioso (França)."
17 de setembro de 2021,50,Férias,"Excelente atendimento pelo garçom França, comida muito boa, ótimo lugar, música ao vivo com cantor muito bom👍🏻"
17 de setembro de 2021,50,Jantar entre amigos,"Ambiente excelente, atendimento do garçom Júnior sensacional, comida deliciosa e a música muito boa de ouvir."
17 de setembro de 2021,50,Happy hour,"Atendimento do garçom França muito bom! Ambiente agradável, música e cardápio excelentes! Tudo muito bom!"
17 de setembro de 2021,50,Almoço de sexta,"Fui atendida pelo garçom França que nos atendeu super bem! Comida maravilhosa, promoções excelentes no aplicativo, ambiente climatizado! Muito muito bom! Recomendo!"
14 de setembro de 2021,50,Jantar de negócios,"Comida excelente, bem temperada na quantidade ideal. Garçom Junior super atencioso e prestativo. Música muito agradevel"
